new_filename,source_filename,original_path,compressed_path,media_type,capture_datetime_if_reliable,estimated_datetime,gps_lat,gps_lon,period,confidence,ordering_basis,relative_path,manual_filename_hint
F_042.jpg,IMG_5675.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5675.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5675.jpg,image,,2026-07-20T18:25:25,,,F,low,inferred: bracketed by IMG_5423/IMG_5751 (IMG number proximity to dated media); no embedded date/GPS,F/F_042.jpg,
F_043.jpg,IMG_5751.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5751.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5751.jpg,image,2026-07-20T18:25:25,,,,F,high,embedded EXIF capture date,F/F_043.jpg,
F_044.jpg,IMG_5911.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5911.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5911.jpg,image,2026-07-20T19:00:05,,,,F,high,embedded EXIF capture date,F/F_044.jpg,
F_045.jpg,IMG_5987.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5987.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5987.jpg,image,,2026-07-22T09:02:09,,,F,low,inferred: bracketed by IMG_5911/IMG_6028 (IMG number proximity to dated media); no embedded date/GPS,F/F_045.jpg,
F_046.jpg,IMG_6028.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6028.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6028.jpg,image,2026-07-22T09:02:09,,,,F,high,embedded EXIF capture date,F/F_046.jpg,
F_047.jpg,IMG_6051.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6051.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6051.jpg,image,2026-07-22T10:39:54,,,,F,high,embedded EXIF capture date,F/F_047.jpg,
F_048.jpg,IMG_6491.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6491.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6491.jpg,image,,2026-07-22T14:30:29,,,F,low,inferred: bracketed by IMG_6051/IMG_6513 (IMG number proximity to dated media); no embedded date/GPS,F/F_048.jpg,
F_049.m4v,IMG_6513.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6513.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6513.m4v,video,2026-07-22T14:30:29,,45.8839,10.8414,F,high,embedded QuickTime creation date; GPS present,F/F_049.m4v,
F_050.m4v,IMG_6558.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6558.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6558.m4v,video,2026-07-22T16:12:17,,45.8845,10.839,F,high,embedded QuickTime creation date; GPS present,F/F_050.m4v,
F_051.m4v,IMG_6562.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6562.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6562.m4v,video,2026-07-22T16:25:58,,45.8849,10.8431,F,high,embedded QuickTime creation date; GPS present,F/F_051.m4v,
F_052.jpg,IMG_6606.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6606.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6606.jpg,image,2026-07-22T17:16:23,,,,F,high,embedded EXIF capture date,F/F_052.jpg,
F_053.m4v,IMG_6615.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6615.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6615.m4v,video,2026-07-22T17:36:05,,45.9344,10.8194,F,high,embedded QuickTime creation date; GPS present,F/F_053.m4v,
F_054.jpg,IMG_6654.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6654.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6654.jpg,image,2026-07-22T20:00:01,,,,F,high,embedded EXIF capture date,F/F_054.jpg,
F_055.jpg,IMG_6671.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6671.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6671.jpg,image,2026-07-23T19:35:25,,,,F,high,embedded EXIF capture date,F/F_055.jpg,
F_056.jpg,IMG_6673.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6673.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6673.jpg,image,2026-07-23T19:47:07,,,,F,high,embedded EXIF capture date,F/F_056.jpg,
F_057.jpg,IMG_6692.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6692.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6692.jpg,image,2026-07-23T19:49:48,,,,F,high,embedded EXIF capture date,F/F_057.jpg,
F_058.jpg,IMG_6725.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6725.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6725.jpg,image,,2026-07-24T05:45:24,,,F,low,inferred: bracketed by IMG_6692/IMG_6736 (IMG number proximity to dated media); no embedded date/GPS,F/F_058.jpg,
F_059.m4v,IMG_6736.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6736.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6736.m4v,video,2026-07-24T05:45:24,,45.4019,10.9053,F,high,embedded QuickTime creation date; GPS present,F/F_059.m4v,
F_060.m4v,IMG_6769.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6769.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6769.m4v,video,2026-07-24T19:46:43,,48.8533,2.3032,F,high,embedded QuickTime creation date; GPS present,F/F_060.m4v,
F_061.jpg,IMG_6777.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6777.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6777.jpg,image,2026-07-24T20:16:37,,,,F,high,embedded EXIF capture date,F/F_061.jpg,
F_062.jpg,IMG_6781.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6781.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6781.jpg,image,2026-07-24T20:17:16,,,,F,high,embedded EXIF capture date,F/F_062.jpg,
F_063.m4v,IMG_6807.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6807.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6807.m4v,video,2026-07-24T21:34:46,,48.8627,2.2877,F,high,embedded QuickTime creation date; GPS present,F/F_063.m4v,
F_064.jpg,IMG_6812.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6812.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6812.jpg,image,2026-07-24T22:14:14,,,,F,high,embedded EXIF capture date,F/F_064.jpg,
F_065.jpg,IMG_6867.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6867.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6867.jpg,image,2026-07-25T14:51:21,,,,F,high,embedded EXIF capture date,F/F_065.jpg,
F_066.m4v,IMG_6868.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6868.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6868.m4v,video,2026-07-25T14:54:15,,48.8607,2.339,F,high,embedded QuickTime creation date; GPS present,F/F_066.m4v,
F_067.m4v,IMG_6871.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6871.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6871.m4v,video,2026-07-25T14:59:01,,48.8612,2.3382,F,high,embedded QuickTime creation date; GPS present,F/F_067.m4v,
F_068.jpg,IMG_6925.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6925.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6925.jpg,image,2026-07-25T15:13:05,,48.859781,2.338211,F,high,embedded EXIF capture date; GPS present,F/F_068.jpg,
F_069.m4v,IMG_6940.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6940.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6940.m4v,video,2026-07-25T15:15:58,,48.8591,2.3387,F,high,embedded QuickTime creation date; GPS present,F/F_069.m4v,
F_070.m4v,IMG_6953.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6953.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6953.m4v,video,2026-07-25T15:22:27,,48.8597,2.3377,F,high,embedded QuickTime creation date; GPS present,F/F_070.m4v,
F_071.jpg,IMG_6975.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_6975.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_6975.jpg,image,2026-07-25T15:27:26,,,,F,high,embedded EXIF capture date,F/F_071.jpg,
F_072.jpg,IMG_7124.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7124.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7124.jpg,image,2026-07-25T15:33:25,,48.859431,2.337644,F,high,embedded EXIF capture date; GPS present,F/F_072.jpg,
F_073.jpg,IMG_7176.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7176.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7176.jpg,image,2026-07-25T20:31:01,,,,F,high,embedded EXIF capture date,F/F_073.jpg,
F_074.m4v,IMG_7251.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7251.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7251.m4v,video,2026-07-25T21:51:20,,48.8623,2.2885,F,high,embedded QuickTime creation date; GPS present,F/F_074.m4v,
F_075.m4v,IMG_7257.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7257.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7257.m4v,video,2026-07-25T22:03:23,,48.862,2.2888,F,high,embedded QuickTime creation date; GPS present,F/F_075.m4v,
F_076.jpg,IMG_7299.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7299.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7299.jpg,image,,2026-07-25T22:03:23,,,F,low,inferred: bracketed by IMG_7257/IMG_7353 (IMG number proximity to dated media); no embedded date/GPS,F/F_076.jpg,
F_077.jpg,IMG_7328.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7328.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7328.jpg,image,,2026-07-26T19:57:09,,,F,low,inferred: bracketed by IMG_7257/IMG_7353 (IMG number proximity to dated media); no embedded date/GPS,F/F_077.jpg,
F_078.jpg,IMG_7353.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7353.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7353.jpg,image,2026-07-26T19:57:09,,,,F,high,embedded EXIF capture date,F/F_078.jpg,
F_079.m4v,IMG_7393.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7393.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7393.m4v,video,2026-07-26T21:02:22,,48.8604,2.2929,F,high,embedded QuickTime creation date; GPS present,F/F_079.m4v,
F_080.m4v,IMG_7440.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7440.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7440.m4v,video,2026-07-26T23:59:21,,48.8832,2.3324,F,high,embedded QuickTime creation date; GPS present,F/F_080.m4v,
F_081.jpg,IMG_7442.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7442.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7442.jpg,image,,2026-07-26T23:59:21,,,F,low,inferred: bracketed by IMG_7440/IMG_7490 (IMG number proximity to dated media); no embedded date/GPS,F/F_081.jpg,
F_082.jpg,IMG_7490.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_7490.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_7490.jpg,image,2026-07-27T19:57:04,,,,F,high,embedded EXIF capture date,F/F_082.jpg,
G_001.jpg,IMG_9508.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_9508.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_9508.jpg,image,2026-08-26T20:07:27,,,,G,medium,embedded EXIF capture date,G/G_001.jpg,
G_002.jpg,IMG_9786.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_9786.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_9786.jpg,image,2026-08-31T11:37:16,,,,G,high,embedded EXIF capture date,G/G_002.jpg,
G_003.jpg,IMG_9838.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_9838.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_9838.jpg,image,2026-09-02T00:22:49,,,,G,high,embedded EXIF capture date,G/G_003.jpg,
G_004.jpg,IMG_9932.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_9932.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_9932.jpg,image,2026-09-04T01:18:31,,,,G,high,embedded EXIF capture date,G/G_004.jpg,
G_005.jpg,IMG_0491.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_0491.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_0491.jpg,image,2026-09-14T23:37:46,,,,G,high,embedded EXIF capture date,G/G_005.jpg,
